kurz;optimistic;n/a;distance-pruning;random_gnm_4000_2_4.gr;4000;4000;0;3999;200;0;2147483647;2147483647;0;1;7;0
kurz;optimistic;n/a;distance-pruning;random_gnm_4000_3_4.gr;4000;6000;0;3999;200;0;2147483647;2147483647;0;1;2323;0.001
kurz;optimistic;n/a;distance-pruning;random_gnm_4000_4_4.gr;4000;8000;0;3999;200;200;739468;1101170;207586908;23;22413;0.011
kurz;optimistic;n/a;distance-pruning;random_gnm_4000_7_4.gr;4000;14000;0;3999;200;200;304163;439688;82301373;1;3866;0.007
kurz;optimistic;n/a;distance-pruning;random_gnm_4000_10_4.gr;4000;20000;0;3999;200;200;157434;285655;53156943;4;8902;0.015
kurz;optimistic;n/a;distance-pruning;random_gnm_4000_20_4.gr;4000;40000;0;3999;200;200;67859;150023;27927635;6;9722;0.013
kurz;optimistic;n/a;distance-pruning;random_gnm_4000_30_4.gr;4000;60000;0;3999;200;200;56968;94348;17455858;1;4000;0.009
kurz;optimistic;n/a;distance-pruning;random_gnm_4000_40_4.gr;4000;80000;0;3999;200;200;49597;76388;14238917;1;4000;0.01
kurz;optimistic;n/a;distance-pruning;random_gnm_4000_50_4.gr;4000;100000;0;3999;200;200;29020;53056;9758012;3;8451;0.019
kurz;optimistic;n/a;distance-pruning;random_gnm_6000_2_4.gr;6000;6000;0;5999;200;0;2147483647;2147483647;0;1;29;0
kurz;optimistic;n/a;distance-pruning;random_gnm_6000_3_4.gr;6000;9000;0;5999;200;200;691889;1357268;246329684;32;27541;0.02
kurz;optimistic;n/a;distance-pruning;random_gnm_6000_4_4.gr;6000;12000;0;5999;200;200;389130;791948;145327563;4;11339;0.008
kurz;optimistic;n/a;distance-pruning;random_gnm_6000_7_4.gr;6000;21000;0;5999;200;200;242643;391100;72085948;3;11953;0.016
kurz;optimistic;n/a;distance-pruning;random_gnm_6000_10_4.gr;6000;30000;0;5999;200;200;206333;299203;55922685;1;5952;0.008
kurz;optimistic;n/a;distance-pruning;random_gnm_6000_20_4.gr;6000;60000;0;5999;200;200;109808;154625;28946235;6;14001;0.02
kurz;optimistic;n/a;distance-pruning;random_gnm_6000_30_4.gr;6000;90000;0;5999;200;200;68180;101693;18990809;5;14110;0.02
